Label,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18
0,13,6067,364.6923077,433.3571429,26.04945055,0.928571429,0.928571429,0.049512215,7,140176,2881.142857,10012.57143,205.7959184,0.5,0.5,0.405953195,3,0.214285714
0,8,4684,314.125,520.4444444,34.90277778,0.888888889,0.888888889,0.104123935,4,106666,3142,11851.77778,349.1111111,0.444444444,0.444444444,0.201995115,1,0.111111111
0,7,4339,228.1428571,542.375,28.51785714,0.875,0.875,0.716239269,5,109225,3340.2,13653.125,417.525,0.625,0.625,0.494835097,1,0.125
0,14,6187,240.7142857,412.4666667,16.04761905,0.933333333,0.933333333,0.865280688,10,180204,1662.8,12013.6,110.8533333,0.666666667,0.666666667,0.82514864,4,0.266666667
0,11,5693,221.4545455,474.4166667,18.45454545,0.916666667,0.916666667,0.221540497,7,116123,1803,9676.916667,150.25,0.583333333,0.583333333,0.432505109,3,0.25
0,13,8047,318.8461538,574.7857143,22.77472527,0.928571429,0.928571429,-0.155516567,6,170001,1774.833333,12142.92857,126.7738095,0.428571429,0.428571429,0.556758616,2,0.142857143
0,10,5256,367.4,477.8181818,33.4,0.909090909,0.909090909,-0.193926531,5,126856,3516.2,11532.36364,319.6545455,0.454545455,0.454545455,0.452233047,1,0.090909091
0,10,7145,461.1,649.5454545,41.91818182,0.909090909,0.909090909,-0.074968837,2,82635,5959.5,7512.272727,541.7727273,0.181818182,0.181818182,0.185983069,1,0.090909091
0,14,5996,338.9285714,374.75,21.18303571,0.875,0.9375,0.939667034,10,150575,4949.8,9410.9375,309.3625,0.625,0.625,0.622913743,4,0.25
0,8,3606,170.75,400.6666667,18.97222222,0.888888889,0.888888889,0.803439468,7,133427,1857,14825.22222,206.3333333,0.777777778,0.777777778,0.547106033,2,0.222222222
0,11,7224,263.2727273,602,21.93939394,0.916666667,0.916666667,0.114632515,7,189318,3053.142857,15776.5,254.4285714,0.583333333,0.583333333,0.614685701,3,0.25
0,13,7166,341.8461538,511.8571429,24.41758242,0.928571429,0.928571429,0.397133442,8,197013,3967.5,14072.35714,283.3928571,0.571428571,0.571428571,1.053795235,3,0.214285714
0,11,6524,316.6363636,543.6666667,26.38636364,0.916666667,0.916666667,-0.391698335,7,162803,3054.142857,13566.91667,254.5119048,0.583333333,0.583333333,0.46950674,3,0.25
0,11,6040,231.1818182,503.3333333,19.26515152,0.916666667,0.916666667,1.124535285,8,196241,3328.125,16353.41667,277.34375,0.666666667,0.666666667,0.804141456,1,0.083333333
0,13,7373,287.3076923,526.6428571,20.52197802,0.928571429,0.928571429,1.25505483,6,160262,3433.833333,11447.28571,245.2738095,0.428571429,0.428571429,0.594171092,0,0
0,14,7389,330.2857143,492.6,22.01904762,0.933333333,0.933333333,0.157965665,6,136634,2273.5,9108.933333,151.5666667,0.4,0.4,0.558879949,3,0.2
0,14,7537,420.5714286,502.4666667,28.03809524,0.933333333,0.933333333,-0.419116063,4,107389,2714.5,7159.266667,180.9666667,0.266666667,0.266666667,0.248324673,1,0.066666667
0,10,7017,341.4,637.9090909,31.03636364,0.909090909,0.909090909,-0.554253857,5,114229,2241.6,10384.45455,203.7818182,0.454545455,0.454545455,0.229807083,3,0.272727273
0,12,6191,402.6666667,476.2307692,30.97435897,0.923076923,0.923076923,0.233132191,3,65915,3728.333333,5070.384615,286.7948718,0.230769231,0.230769231,0.146605186,3,0.230769231
0,11,3735,303.6363636,311.25,25.3030303,0.916666667,0.916666667,0.641418168,6,94812,4333.5,7901,361.125,0.5,0.5,0.571622088,3,0.25
0,7,4651,273.2857143,581.375,34.16071429,0.875,0.875,0.632957162,4,131662,2084.25,16457.75,260.53125,0.5,0.5,0.355924403,0,0
0,13,6477,401.1538462,462.6428571,28.65384615,0.928571429,0.928571429,-0.856226988,7,163714,2540.428571,11693.85714,181.4591837,0.5,0.5,0.555216994,3,0.214285714
0,12,6065,382.0833333,466.5384615,29.39102564,0.923076923,0.923076923,-0.44665242,5,113837,1612.2,8756.692308,124.0153846,0.384615385,0.384615385,0.220227044,3,0.230769231
0,10,5406,319.3,491.4545455,29.02727273,0.909090909,0.909090909,0.395671512,6,131026,4426.5,11911.45455,402.4090909,0.545454545,0.545454545,0.642539138,2,0.181818182
0,12,6418,219.4166667,493.6923077,16.87820513,0.923076923,0.923076923,0.485441163,9,173880,3699,13375.38462,284.5384615,0.692307692,0.692307692,0.557196018,4,0.307692308
0,11,5627,294.3636364,468.9166667,24.53030303,0.916666667,0.916666667,0.759953433,7,140042,5641.428571,11670.16667,470.1190476,0.583333333,0.583333333,0.239686134,1,0.083333333
0,11,4822,276.6363636,401.8333333,23.0530303,0.916666667,0.916666667,0.418206866,7,152012,1936,12667.66667,161.3333333,0.583333333,0.583333333,0.593585599,4,0.333333333
0,11,3959,339.7272727,329.9166667,28.31060606,0.916666667,0.916666667,-0.016285808,4,68506,1852,5708.833333,154.3333333,0.333333333,0.333333333,0.116943486,1,0.083333333
0,14,6896,254.9285714,459.7333333,16.9952381,0.933333333,0.933333333,1.033126717,11,181365,3601.454545,12091,240.0969697,0.733333333,0.733333333,1.117866308,2,0.133333333
0,13,7341,310.6153846,524.3571429,22.18681319,0.928571429,0.928571429,0.26218644,6,140489,3524.5,10034.92857,251.75,0.428571429,0.428571429,0.514933667,2,0.142857143
0,11,7190,429.7272727,599.1666667,35.81060606,0.916666667,0.916666667,-1.016488797,6,150190,3430.333333,12515.83333,285.8611111,0.5,0.5,0.611324175,2,0.166666667
0,12,5942,274.3333333,457.0769231,21.1025641,0.923076923,0.923076923,0.750111088,7,151840,2555.857143,11680,196.6043956,0.538461538,0.538461538,0.399977012,4,0.307692308
0,7,4449,182,556.125,22.75,0.875,0.875,0.425005017,5,145851,2551,18231.375,318.875,0.625,0.625,0.225853214,1,0.125
0,8,3920,199,435.5555556,22.11111111,0.888888889,0.888888889,1.131321392,6,117397,3100.666667,13044.11111,344.5185185,0.666666667,0.666666667,0.552965129,2,0.222222222
0,13,7420,382.6153846,530,27.32967033,0.928571429,0.928571429,0.331277143,7,166458,7097.857143,11889.85714,506.9897959,0.5,0.5,0.383839251,4,0.285714286
0,11,5539,270.3636364,461.5833333,22.53030303,0.916666667,0.916666667,0.453159811,7,151389,3515.428571,12615.75,292.952381,0.583333333,0.583333333,0.474405715,2,0.166666667
0,9,5396,413.7777778,539.6,41.37777778,0.9,0.9,-0.556257812,4,88308,2200,8830.8,220,0.4,0.4,0.096376901,2,0.2
0,8,4468,183.75,496.4444444,20.41666667,0.888888889,0.888888889,0.393084492,6,131277,3175.166667,14586.33333,352.7962963,0.666666667,0.666666667,0.422446233,2,0.222222222
0,12,8269,378.0833333,636.0769231,29.08333333,0.923076923,0.923076923,-0.390298007,7,205507,3641.571429,15808.23077,280.1208791,0.538461538,0.538461538,0.499171507,4,0.307692308
0,14,7859,209.1428571,523.9333333,13.94285714,0.933333333,0.933333333,1.07817989,11,240076,2860.909091,16005.06667,190.7272727,0.733333333,0.733333333,1.233713088,5,0.333333333
0,15,7650,354.4,478.125,22.15,0.9375,0.9375,-0.785609414,9,186478,1537.888889,11654.875,96.11805556,0.5625,0.5625,0.831127475,4,0.25
0,10,6639,471,603.5454545,42.81818182,0.909090909,0.909090909,-1.118489016,3,89658,2579.333333,8150.727273,234.4848485,0.272727273,0.272727273,0.108528897,1,0.090909091
0,14,7471,293.0714286,498.0666667,19.53809524,0.933333333,0.933333333,0.851223634,10,236849,3855.2,15789.93333,257.0133333,0.666666667,0.666666667,0.748929371,4,0.266666667
0,10,5198,319.5,472.5454545,29.04545455,0.909090909,0.909090909,-0.219882728,7,126159,1383.285714,11469,125.7532468,0.636363636,0.636363636,0.611794105,2,0.181818182
0,13,6468,297.5384615,431.2,19.83589744,0.866666667,0.933333333,0.884370054,10,138094,3871.2,9206.266667,258.08,0.666666667,0.666666667,0.91467274,4,0.266666667
0,15,9333,357,583.3125,22.3125,0.9375,0.9375,-0.106602213,7,180758,2406.571429,11297.375,150.4107143,0.4375,0.4375,0.587273819,4,0.25
0,8,5078,265.25,564.2222222,29.47222222,0.888888889,0.888888889,0.282236531,5,132713,3129.8,14745.88889,347.7555556,0.555555556,0.555555556,0.436321113,1,0.111111111
0,12,5114,506.3333333,393.3846154,38.94871795,0.923076923,0.923076923,-1.588063759,4,83036,1502.5,6387.384615,115.5769231,0.307692308,0.307692308,0.283826656,1,0.076923077
0,8,3565,224.125,396.1111111,24.90277778,0.888888889,0.888888889,0.142463581,5,105427,1451.8,11714.11111,161.3111111,0.555555556,0.555555556,0.374368237,2,0.222222222
0,13,6562,321,468.7142857,22.92857143,0.928571429,0.928571429,-0.123583219,8,147004,4390.875,10500.28571,313.6339286,0.571428571,0.571428571,0.296308657,2,0.142857143
0,10,6999,435.7,636.2727273,39.60909091,0.909090909,0.909090909,-0.175879482,4,97709,4334.25,8882.636364,394.0227273,0.363636364,0.363636364,0.502771409,0,0
0,7,4782,280.7142857,597.75,35.08928571,0.875,0.875,0.829179309,3,73304,3874.666667,9163,484.3333333,0.375,0.375,0.461209494,1,0.125
0,14,7903,256.8571429,526.8666667,17.12380952,0.933333333,0.933333333,0.656462674,10,223720,2810.9,14914.66667,187.3933333,0.666666667,0.666666667,0.888470642,5,0.333333333
0,12,7146,534.3333333,510.4285714,38.16666667,0.857142857,0.928571429,-1.701782041,6,107421,1893.833333,7672.928571,135.2738095,0.428571429,0.428571429,0.424995227,3,0.214285714
0,8,3857,218.625,428.5555556,24.29166667,0.888888889,0.888888889,0.550801633,7,143381,3737.714286,15931.22222,415.3015873,0.777777778,0.777777778,0.738302356,2,0.222222222
0,10,6494,462.4,590.3636364,42.03636364,0.909090909,0.909090909,-1.100861426,5,128829,4396.4,11711.72727,399.6727273,0.454545455,0.454545455,0.378330747,1,0.090909091
0,15,6694,305.4666667,418.375,19.09166667,0.9375,0.9375,0.235204641,12,214731,4286.416667,13420.6875,267.9010417,0.75,0.75,0.950232098,5,0.3125
0,11,5717,334.1818182,476.4166667,27.84848485,0.916666667,0.916666667,-0.542401299,4,67062,2195.25,5588.5,182.9375,0.333333333,0.333333333,0.070608077,5,0.416666667
0,9,4590,370.2222222,459,37.02222222,0.9,0.9,-0.179684592,5,105425,2373.2,10542.5,237.32,0.5,0.5,0.555536207,2,0.2
0,11,6177,260.5454545,475.1538462,20.04195804,0.846153846,0.923076923,1.003230511,7,175516,2177.142857,13501.23077,167.4725275,0.538461538,0.538461538,0.525148173,3,0.230769231
0,10,4469,293.7,406.2727273,26.7,0.909090909,0.909090909,0.389265739,6,97003,2235.5,8818.454545,203.2272727,0.545454545,0.545454545,0.41673343,2,0.181818182
0,12,6826,339.0833333,525.0769231,26.08333333,0.923076923,0.923076923,-0.289687985,6,120165,1805.166667,9243.461538,138.8589744,0.461538462,0.461538462,0.441706309,3,0.230769231
0,11,6086,353.1818182,507.1666667,29.43181818,0.916666667,0.916666667,0.243367422,4,89752,2489,7479.333333,207.4166667,0.333333333,0.333333333,0.050440854,4,0.333333333
0,12,8009,324.25,616.0769231,24.94230769,0.923076923,0.923076923,-0.403076071,7,179288,2152.857143,13791.38462,165.6043956,0.538461538,0.538461538,0.706419142,4,0.307692308
0,12,5039,264.9166667,387.6153846,20.37820513,0.923076923,0.923076923,-0.08251029,8,125042,1257.625,9618.615385,96.74038462,0.615384615,0.615384615,0.603914792,3,0.230769231
0,10,5686,275.1,516.9090909,25.00909091,0.909090909,0.909090909,0.505073337,7,162992,4153.428571,14817.45455,377.5844156,0.636363636,0.636363636,0.5060703,3,0.272727273
0,13,5925,376.9230769,423.2142857,26.92307692,0.928571429,0.928571429,0.100979002,8,149591,4572.25,10685.07143,326.5892857,0.571428571,0.571428571,0.608101227,2,0.142857143
0,10,4467,321.5,406.0909091,29.22727273,0.909090909,0.909090909,0.050029689,3,82362,969,7487.454545,88.09090909,0.272727273,0.272727273,0.164866506,3,0.272727273
0,9,5840,276.5555556,530.9090909,25.14141414,0.818181818,0.909090909,0.360538879,4,114038,962.75,10367.09091,87.52272727,0.363636364,0.363636364,0.276057337,6,0.545454545
0,12,6244,224.25,480.3076923,17.25,0.923076923,0.923076923,0.875064619,9,196499,2867.888889,15115.30769,220.6068376,0.692307692,0.692307692,0.892277703,4,0.307692308
0,13,5422,269,387.2857143,19.21428571,0.928571429,0.928571429,0.817805668,10,186856,4504.3,13346.85714,321.7357143,0.714285714,0.714285714,0.870892547,4,0.285714286
0,10,5209,378.3,473.5454545,34.39090909,0.909090909,0.909090909,-0.373481821,3,92926,1360,8447.818182,123.6363636,0.272727273,0.272727273,0.173995391,1,0.090909091
0,13,9455,506.3846154,675.3571429,36.17032967,0.928571429,0.928571429,-1.348481058,4,132183,4423,9441.642857,315.9285714,0.285714286,0.285714286,0.458873505,2,0.142857143
0,10,4722,317.8,429.2727273,28.89090909,0.909090909,0.909090909,0.379282184,6,112473,3324.166667,10224.81818,302.1969697,0.545454545,0.545454545,0.658561121,2,0.181818182
0,11,5235,377.4545455,436.25,31.45454545,0.916666667,0.916666667,-0.237141782,5,102111,1176.4,8509.25,98.03333333,0.416666667,0.416666667,0.319009347,2,0.166666667
0,14,6139,228.5,409.2666667,15.23333333,0.933333333,0.933333333,1.494412207,12,214590,3826.416667,14306,255.0944444,0.8,0.8,1.068956378,4,0.266666667
0,11,5869,308.9090909,489.0833333,25.74242424,0.916666667,0.916666667,0.506999142,8,155131,5049.25,12927.58333,420.7708333,0.666666667,0.666666667,0.809219945,3,0.25
0,11,5904,222.3636364,492,18.53030303,0.916666667,0.916666667,1.090624883,4,91656,1306.5,7638,108.875,0.333333333,0.333333333,0.296842127,4,0.333333333
0,10,5742,493.1,522,44.82727273,0.909090909,0.909090909,-0.801078007,3,92725,2940.333333,8429.545455,267.3030303,0.272727273,0.272727273,0.148470229,1,0.090909091
0,10,5291,255,481,23.18181818,0.909090909,0.909090909,0.376333387,6,127568,1675.5,11597.09091,152.3181818,0.545454545,0.545454545,0.356223546,1,0.090909091
0,12,6873,513.5,528.6923077,39.5,0.923076923,0.923076923,-2.111412132,3,79512,1468.333333,6116.307692,112.9487179,0.230769231,0.230769231,0.180888994,1,0.076923077
0,9,5773,493,524.8181818,44.81818182,0.818181818,0.909090909,-1.04982886,4,117677,3106.25,10697.90909,282.3863636,0.363636364,0.363636364,0.384624254,2,0.181818182
0,10,5530,428.8,502.7272727,38.98181818,0.909090909,0.909090909,-0.522053476,2,73403,12.5,6673,1.136363636,0.181818182,0.181818182,0.007256856,1,0.090909091
0,8,4388,106.625,487.5555556,11.84722222,0.888888889,0.888888889,0.537935038,7,160059,1830,17784.33333,203.3333333,0.777777778,0.777777778,0.586857604,3,0.333333333
0,20,14286,360.3,595.25,15.0125,0.833333333,0.958333333,0.019911247,10,283052,2758.6,11793.83333,114.9416667,0.416666667,0.5,0.615062838,5,0.208333333
0,13,5914,477.5384615,422.4285714,34.10989011,0.928571429,0.928571429,-1.887110044,4,90128,1015,6437.714286,72.5,0.285714286,0.285714286,0.16287002,3,0.214285714
0,12,7876,414.8333333,605.8461538,31.91025641,0.923076923,0.923076923,-0.617744685,5,117539,2460.4,9041.461538,189.2615385,0.384615385,0.384615385,0.397290868,2,0.153846154
0,12,6957,275.9166667,535.1538462,21.22435897,0.923076923,0.923076923,0.832192975,6,146165,2089.833333,11243.46154,160.7564103,0.461538462,0.461538462,0.452790339,2,0.153846154
0,9,4946,421.5555556,494.6,42.15555556,0.9,0.9,-0.673512027,4,96379,3252,9637.9,325.2,0.4,0.4,0.286566406,1,0.1
0,10,6179,341.2,561.7272727,31.01818182,0.909090909,0.909090909,0.47083939,6,159340,4633,14485.45455,421.1818182,0.545454545,0.545454545,0.835574943,2,0.181818182
0,9,4426,324.2222222,442.6,32.42222222,0.9,0.9,-0.663437093,5,104266,1302.8,10426.6,130.28,0.5,0.5,0.202434229,1,0.1
0,11,8051,242.0909091,670.9166667,20.17424242,0.916666667,0.916666667,0.33880885,8,235568,3030.25,19630.66667,252.5208333,0.666666667,0.666666667,0.559994171,3,0.25
0,13,5913,376.8461538,422.3571429,26.91758242,0.928571429,0.928571429,-0.051152486,6,126100,1943.833333,9007.142857,138.8452381,0.428571429,0.428571429,0.571915352,1,0.071428571
0,10,5958,484.3,541.6363636,44.02727273,0.909090909,0.909090909,-0.889159246,4,114933,4421.25,10448.45455,401.9318182,0.363636364,0.363636364,0.178858615,0,0
0,11,5016,284.7272727,418,23.72727273,0.916666667,0.916666667,0.67014852,6,128680,2407.666667,10723.33333,200.6388889,0.5,0.5,0.579304997,2,0.166666667
0,13,9757,342.8461538,696.9285714,24.48901099,0.928571429,0.928571429,0.240362532,7,200154,3348.142857,14296.71429,239.1530612,0.5,0.5,0.472079564,4,0.285714286
0,11,7257,310.1818182,604.75,25.84848485,0.916666667,0.916666667,0.224247485,7,198752,4077,16562.66667,339.75,0.583333333,0.583333333,0.506526031,4,0.333333333
0,9,5604,366.6666667,560.4,36.66666667,0.9,0.9,0.133310578,5,117318,3479.4,11731.8,347.94,0.5,0.5,0.527635257,2,0.2
0,9,6515,381.5555556,651.5,38.15555556,0.9,0.9,0.158946188,4,144415,5253.75,14441.5,525.375,0.4,0.4,0.527764633,1,0.1
0,9,5517,407.4444444,551.7,40.74444444,0.9,0.9,-0.922850812,5,104777,2167.2,10477.7,216.72,0.5,0.5,0.236176347,2,0.2
0,14,5881,201.1428571,392.0666667,13.40952381,0.933333333,0.933333333,1.13334586,11,193876,2749.909091,12925.06667,183.3272727,0.733333333,0.733333333,0.929678649,3,0.2
0,12,6441,357.4166667,495.4615385,27.49358974,0.923076923,0.923076923,-0.623627862,7,152873,2800.857143,11759.46154,215.4505495,0.538461538,0.538461538,0.531883683,2,0.153846154
0,11,5235,177.7272727,436.25,14.81060606,0.916666667,0.916666667,0.972160931,8,151006,1541.875,12583.83333,128.4895833,0.666666667,0.666666667,0.727757028,4,0.333333333
0,13,8070,334.1538462,576.4285714,23.86813187,0.928571429,0.928571429,0.127978622,7,182222,3022.428571,13015.85714,215.8877551,0.5,0.5,0.624808665,2,0.142857143
0,9,4153,282.6666667,415.3,28.26666667,0.9,0.9,0.594600495,5,79993,1747.6,7999.3,174.76,0.5,0.5,0.434322043,2,0.2
0,15,8162,341.1333333,510.125,21.32083333,0.9375,0.9375,0.683664637,8,143051,4028,8940.6875,251.75,0.5,0.5,0.568249557,3,0.1875
0,7,3936,266.7142857,492,33.33928571,0.875,0.875,0.19341918,4,81383,856.75,10172.875,107.09375,0.5,0.5,0.272338656,2,0.25
0,10,5668,205.1,515.2727273,18.64545455,0.909090909,0.909090909,0.662021868,7,150525,2152.571429,13684.09091,195.6883117,0.636363636,0.636363636,0.535707252,2,0.181818182
0,10,4127,302.7,375.1818182,27.51818182,0.909090909,0.909090909,0.529043885,7,132898,3449.428571,12081.63636,313.5844156,0.636363636,0.636363636,0.815993647,2,0.181818182
0,12,5949,304.8333333,457.6153846,23.44871795,0.923076923,0.923076923,0.548342153,6,111363,2584.333333,8566.384615,198.7948718,0.461538462,0.461538462,0.489388443,2,0.153846154
0,8,5735,347.25,637.2222222,38.58333333,0.888888889,0.888888889,-0.508507371,3,106188,67.66666667,11798.66667,7.518518519,0.333333333,0.333333333,0.039065046,1,0.111111111
0,10,4689,200.1,426.2727273,18.19090909,0.909090909,0.909090909,0.854657901,7,131264,3439.857143,11933.09091,312.7142857,0.636363636,0.636363636,0.517585143,1,0.090909091
0,10,4225,225.4,384.0909091,20.49090909,0.909090909,0.909090909,0.608926318,7,114145,1426.571429,10376.81818,129.6883117,0.636363636,0.636363636,0.584218502,4,0.363636364
0,13,7114,204.5384615,508.1428571,14.60989011,0.928571429,0.928571429,0.85924041,8,178864,3081.375,12776,220.0982143,0.571428571,0.571428571,0.500752359,2,0.142857143
0,13,8288,514,592,36.71428571,0.928571429,0.928571429,-2.587991504,5,127581,2794.6,9112.928571,199.6142857,0.357142857,0.357142857,0.231241237,2,0.142857143
0,12,5933,392.6666667,456.3846154,30.20512821,0.923076923,0.923076923,-0.595832746,5,97893,269.2,7530.230769,20.70769231,0.384615385,0.384615385,0.178985919,3,0.230769231
0,13,7350,392.4615385,525,28.03296703,0.928571429,0.928571429,-0.348950449,6,132967,3837,9497.642857,274.0714286,0.428571429,0.428571429,0.709160355,2,0.142857143
0,11,6215,300.9090909,517.9166667,25.07575758,0.916666667,0.916666667,0.041891319,7,163372,3394,13614.33333,282.8333333,0.583333333,0.583333333,0.432261967,2,0.166666667
0,13,7081,256.8461538,505.7857143,18.34615385,0.928571429,0.928571429,0.833117236,9,214092,3059.555556,15292.28571,218.5396825,0.642857143,0.642857143,0.643617212,4,0.285714286
0,10,4640,374.8,421.8181818,34.07272727,0.909090909,0.909090909,-0.177808687,3,84528,186.6666667,7684.363636,16.96969697,0.272727273,0.272727273,0.076343259,0,0
0,7,2894,185.7142857,361.75,23.21428571,0.875,0.875,0.856442011,5,100719,3038,12589.875,379.75,0.625,0.625,0.463149816,2,0.25
0,11,6050,200.1818182,504.1666667,16.68181818,0.916666667,0.916666667,1.127462259,9,178073,4072.777778,14839.41667,339.3981481,0.75,0.75,0.742401842,3,0.25
0,9,4929,306.3333333,492.9,30.63333333,0.9,0.9,0.818752494,5,100750,4831.2,10075,483.12,0.5,0.5,0.383935135,1,0.1
0,10,5901,418.8,536.4545455,38.07272727,0.909090909,0.909090909,-0.149155583,4,107474,4065.25,9770.363636,369.5681818,0.363636364,0.363636364,0.557522961,1,0.090909091
0,10,5090,376.3,462.7272727,34.20909091,0.909090909,0.909090909,0.309062786,4,84517,4952.5,7683.363636,450.2272727,0.363636364,0.363636364,0.400533168,2,0.181818182
0,15,7659,259,478.6875,16.1875,0.9375,0.9375,0.954459001,9,185651,2997.444444,11603.1875,187.3402778,0.5625,0.5625,0.576756368,4,0.25
0,11,6004,206.6363636,500.3333333,17.21969697,0.916666667,0.916666667,0.601694966,7,146283,2226.428571,12190.25,185.5357143,0.583333333,0.583333333,0.441712576,3,0.25
0,9,5344,278.1111111,534.4,27.81111111,0.9,0.9,0.322982012,5,121498,2054.4,12149.8,205.44,0.5,0.5,0.406153088,2,0.2
0,8,5228,431.75,580.8888889,47.97222222,0.888888889,0.888888889,-1.421186679,3,75697,621.6666667,8410.777778,69.07407407,0.333333333,0.333333333,0.13927608,1,0.111111111
0,10,5464,275.2,496.7272727,25.01818182,0.909090909,0.909090909,-0.351435695,6,127442,1520.833333,11585.63636,138.2575758,0.545454545,0.545454545,0.495141974,3,0.272727273
0,9,6051,371.8888889,605.1,37.18888889,0.9,0.9,-0.20861002,3,97890,2329.666667,9789,232.9666667,0.3,0.3,0.116690014,1,0.1
0,12,5148,286.4166667,396,22.03205128,0.923076923,0.923076923,0.884069739,8,168767,3671.375,12982.07692,282.4134615,0.615384615,0.615384615,0.815476087,3,0.230769231
0,12,5341,263.4166667,410.8461538,20.26282051,0.923076923,0.923076923,0.661633599,9,169977,4033.111111,13075.15385,310.2393162,0.692307692,0.692307692,0.657763534,4,0.307692308
0,14,7545,342.9285714,503,22.86190476,0.933333333,0.933333333,0.083212228,6,130171,1794.5,8678.066667,119.6333333,0.4,0.4,0.48475337,3,0.2
0,10,6289,188.4,571.7272727,17.12727273,0.909090909,0.909090909,0.916833496,7,168756,1823.571429,15341.45455,165.7792208,0.636363636,0.636363636,0.58375877,3,0.272727273
0,13,6099,491.8461538,435.6428571,35.13186813,0.928571429,0.928571429,-0.803339571,4,67030,4541.25,4787.857143,324.375,0.285714286,0.285714286,0.260542162,1,0.071428571
0,8,5272,156.75,585.7777778,17.41666667,0.888888889,0.888888889,0.306036759,7,193652,1993.428571,21516.88889,221.4920635,0.777777778,0.777777778,0.299427166,3,0.333333333
0,11,6211,358.0909091,517.5833333,29.84090909,0.916666667,0.916666667,-0.043415024,5,108322,3314.4,9026.833333,276.2,0.416666667,0.416666667,0.338267478,3,0.25
0,11,5996,208.5454545,499.6666667,17.37878788,0.916666667,0.916666667,1.32283929,9,188630,3224,15719.16667,268.6666667,0.75,0.75,1.057695106,3,0.25
0,11,5351,351.7272727,445.9166667,29.31060606,0.916666667,0.916666667,-0.504233823,4,80455,1967.5,6704.583333,163.9583333,0.333333333,0.333333333,0.157996916,1,0.083333333
0,10,5719,293.4,519.9090909,26.67272727,0.909090909,0.909090909,0.199821519,5,136501,2393.4,12409.18182,217.5818182,0.454545455,0.454545455,0.326114566,3,0.272727273
0,8,3255,167,361.6666667,18.55555556,0.888888889,0.888888889,0.519713028,6,95162,2252.666667,10573.55556,250.2962963,0.666666667,0.666666667,0.284738008,1,0.111111111
0,12,6715,416.5,516.5384615,32.03846154,0.923076923,0.923076923,0.430127859,4,74822,5303.5,5755.538462,407.9615385,0.307692308,0.307692308,0.533638977,0,0
0,9,5192,354.5555556,519.2,35.45555556,0.9,0.9,-0.714401314,5,85460,3501.8,8546,350.18,0.5,0.5,0.110831395,2,0.2
0,13,7265,483.0769231,518.9285714,34.50549451,0.928571429,0.928571429,-0.292084967,4,102898,4995.5,7349.857143,356.8214286,0.285714286,0.285714286,0.53998789,1,0.071428571
0,8,5646,180.5,627.3333333,20.05555556,0.888888889,0.888888889,0.829695,5,120055,2786,13339.44444,309.5555556,0.555555556,0.555555556,0.395145095,1,0.111111111
0,8,3958,318,439.7777778,35.33333333,0.888888889,0.888888889,-0.472790445,4,108954,1991.25,12106,221.25,0.444444444,0.444444444,0.175596285,2,0.222222222
0,13,7664,455.1538462,547.4285714,32.51098901,0.928571429,0.928571429,0.161316629,2,61788,5703.5,4413.428571,407.3928571,0.142857143,0.142857143,0.205786499,0,0
0,7,4598,344.4285714,574.75,43.05357143,0.875,0.875,0.234948049,3,113473,1044,14184.125,130.5,0.375,0.375,0.243047888,1,0.125
0,14,6978,439,465.2,29.26666667,0.933333333,0.933333333,-0.176762285,6,103317,5334.666667,6887.8,355.6444444,0.4,0.4,0.481162401,3,0.2
0,10,4177,172.6,379.7272727,15.69090909,0.909090909,0.909090909,1.060247775,9,133676,4131.666667,12152.36364,375.6060606,0.818181818,0.818181818,0.875788069,4,0.363636364
0,11,6626,320.5454545,552.1666667,26.71212121,0.916666667,0.916666667,0.157010524,5,142356,1822.4,11863,151.8666667,0.416666667,0.416666667,0.123410338,1,0.083333333
0,12,7155,360.5833333,550.3846154,27.73717949,0.923076923,0.923076923,0.54247153,7,147252,3837.142857,11327.07692,295.1648352,0.538461538,0.538461538,0.666731278,3,0.230769231
0,11,6065,222.1818182,505.4166667,18.51515152,0.916666667,0.916666667,0.559325965,7,139401,2180.571429,11616.75,181.7142857,0.583333333,0.583333333,0.597437185,4,0.333333333
0,10,5712,275,519.2727273,25,0.909090909,0.909090909,0.654891809,7,144486,4513.142857,13135.09091,410.2857143,0.636363636,0.636363636,0.658504547,1,0.090909091
0,12,6013,241.5833333,462.5384615,18.58333333,0.923076923,0.923076923,0.768228055,8,168988,3035.375,12999.07692,233.4903846,0.615384615,0.615384615,0.538496228,4,0.307692308
0,10,4338,440.4,394.3636364,40.03636364,0.909090909,0.909090909,-0.815939812,5,111964,3093.6,10178.54545,281.2363636,0.454545455,0.454545455,0.499076237,1,0.090909091
0,11,6629,438.9090909,552.4166667,36.57575758,0.916666667,0.916666667,-1.124269569,4,107839,1998.75,8986.583333,166.5625,0.333333333,0.333333333,0.208009806,1,0.083333333
0,12,7202,355.25,554,27.32692308,0.923076923,0.923076923,-0.677461156,8,176273,3907.375,13559.46154,300.5673077,0.615384615,0.615384615,0.80533633,4,0.307692308
0,14,8130,235.5,542,15.7,0.933333333,0.933333333,1.003216098,9,220123,4529.222222,14674.86667,301.9481481,0.6,0.6,0.593837785,6,0.4
0,9,4583,323.2222222,458.3,32.32222222,0.9,0.9,0.109029201,6,121462,4158,12146.2,415.8,0.6,0.6,0.493759246,1,0.1
