Label,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22
0,10,5823,212.9,529.3636364,19.35454545,0.909090909,0.909090909,0.782762141,8,189331,4795.875,17211.90909,435.9886364,0.727272727,0.727272727,0.536997004,2,0.181818182,1,5.018571429,1,0
0,8,4258,53.125,473.1111111,5.902777778,0.888888889,0.888888889,0.566008067,7,140935,645,15659.44444,71.66666667,0.777777778,0.777777778,0.408663828,4,0.444444444,1,7.394,1,0
0,9,5904,427.7777778,590.4,42.77777778,0.9,0.9,-0.72057586,4,143641,3669.25,14364.1,366.925,0.4,0.4,0.182152935,2,0.2,1,2.836666667,1,0
0,11,6468,310.0909091,539,25.84090909,0.916666667,0.916666667,0.258620521,7,169636,2967.714286,14136.33333,247.3095238,0.583333333,0.583333333,0.420167482,3,0.25,1,3.54,2,0
0,14,7519,194.2857143,501.2666667,12.95238095,0.933333333,0.933333333,1.351669692,10,210349,2527.2,14023.26667,168.48,0.666666667,0.666666667,1.034690436,4,0.266666667,1,5.28,1,0
0,11,6243,470.5454545,520.25,39.21212121,0.916666667,0.916666667,-0.767256987,3,87481,1802.333333,7290.083333,150.1944444,0.25,0.25,0.246048195,1,0.083333333,1,2.387777778,1,0
0,13,8513,333.0769231,608.0714286,23.79120879,0.928571429,0.928571429,-0.129656396,8,229387,3143.25,16384.78571,224.5178571,0.571428571,0.571428571,0.802855075,4,0.285714286,1,4.198181818,3,0
0,10,5208,131.3,473.4545455,11.93636364,0.909090909,0.909090909,1.158153777,9,191175,3478.444444,17379.54545,316.2222222,0.818181818,0.818181818,0.838989386,6,0.545454545,1,7.087142857,1,0
0,8,4231,201.75,470.1111111,22.41666667,0.888888889,0.888888889,0.669579785,6,145191,2974.333333,16132.33333,330.4814815,0.666666667,0.666666667,0.550991362,2,0.222222222,1,3.248,1,0
0,11,7336,416.7272727,611.3333333,34.72727273,0.916666667,0.916666667,-1.500113998,4,95166,463.5,7930.5,38.625,0.333333333,0.333333333,0.164994825,4,0.333333333,1,3.75375,1,0
0,9,5746,210.8888889,574.6,21.08888889,0.9,0.9,0.616203797,8,185699,3830,18569.9,383,0.8,0.8,1.089269707,3,0.3,1,5.634285714,2,0
0,9,5468,265.3333333,546.8,26.53333333,0.9,0.9,0.761129076,5,171937,3243,17193.7,324.3,0.5,0.5,0.504210302,1,0.1,1,3.464285714,0,0
0,8,3737,359.5,415.2222222,39.94444444,0.888888889,0.888888889,0.183611733,3,55894,3243.666667,6210.444444,360.4074074,0.333333333,0.333333333,0.204804512,1,0.111111111,1,2.82,0,0
0,11,7230,349,602.5,29.08333333,0.916666667,0.916666667,-0.087789462,6,144933,4568.5,12077.75,380.7083333,0.5,0.5,0.407314342,2,0.166666667,1,2.45625,4,0
0,11,6830,228.1818182,569.1666667,19.01515152,0.916666667,0.916666667,0.224387342,7,150095,1786.857143,12507.91667,148.9047619,0.583333333,0.583333333,0.575136773,3,0.25,1,4.77125,2,0
0,11,7127,291.9090909,593.9166667,24.32575758,0.916666667,0.916666667,0.415033124,6,159487,2890.333333,13290.58333,240.8611111,0.5,0.5,0.477862322,1,0.083333333,1,4.196666667,4,0
0,12,8990,428.6666667,691.5384615,32.97435897,0.923076923,0.923076923,-0.50567492,4,115704,3638.5,8900.307692,279.8846154,0.307692308,0.307692308,0.602069079,1,0.076923077,1,3.38,3,0
0,8,4320,332,480,36.88888889,0.888888889,0.888888889,0.356981347,4,96062,1839,10673.55556,204.3333333,0.444444444,0.444444444,0.448716094,1,0.111111111,1,3.934,0,0
0,8,5895,377.875,655,41.98611111,0.888888889,0.888888889,-0.150532944,5,157006,3489,17445.11111,387.6666667,0.555555556,0.555555556,0.744782415,2,0.222222222,1,3.706666667,2,0
0,9,3424,200.5555556,342.4,20.05555556,0.9,0.9,1.292568961,7,109990,2326.285714,10999,232.6285714,0.7,0.7,0.731531924,3,0.3,1,4.548333333,2,0
0,8,4339,158.75,482.1111111,17.63888889,0.888888889,0.888888889,0.587528646,7,144018,2920.285714,16002,324.4761905,0.777777778,0.777777778,0.549451885,3,0.333333333,1,3.568,2,0
0,14,7508,422.6428571,500.5333333,28.17619048,0.933333333,0.933333333,-1.309813446,6,120502,2169.333333,8033.466667,144.6222222,0.4,0.4,0.55402702,2,0.133333333,1,2.857272727,4,0
0,13,7813,350.7692308,558.0714286,25.05494505,0.928571429,0.928571429,-0.346408704,5,117307,2093.2,8379.071429,149.5142857,0.357142857,0.357142857,0.286138826,3,0.214285714,1,3.568,1,0
0,8,4299,133.375,477.6666667,14.81944444,0.888888889,0.888888889,0.635252497,7,160193,2512,17799.22222,279.1111111,0.777777778,0.777777778,0.434141633,1,0.111111111,1,5.671666667,5,0
0,13,7234,425.3076923,516.7142857,30.37912088,0.928571429,0.928571429,0.142594668,6,121515,6583.166667,8679.642857,470.2261905,0.428571429,0.428571429,0.551292135,1,0.071428571,1,3.065454545,4,0
0,8,4151,441.125,461.2222222,49.01388889,0.888888889,0.888888889,-1.266430782,4,77024,718.75,8558.222222,79.86111111,0.444444444,0.444444444,0.285838469,2,0.222222222,1,3.294,0,0
0,11,6436,321.5454545,536.3333333,26.79545455,0.916666667,0.916666667,0.902162821,6,191230,5075.833333,15935.83333,422.9861111,0.5,0.5,0.429049277,0,0,1,3.642222222,2,0
0,12,7155,341.5833333,550.3846154,26.27564103,0.923076923,0.923076923,-0.55437779,6,147684,1977,11360.30769,152.0769231,0.461538462,0.461538462,0.322537273,3,0.230769231,1,3.254444444,1,0
0,12,7326,212.25,563.5384615,16.32692308,0.923076923,0.923076923,1.160965724,10,227098,3138.4,17469.07692,241.4153846,0.769230769,0.769230769,0.930360087,3,0.230769231,1,3.965555556,2,0
0,11,6533,246,544.4166667,20.5,0.916666667,0.916666667,0.267850901,6,121684,1711.333333,10140.33333,142.6111111,0.5,0.5,0.422706624,3,0.25,1,3.66,1,0
0,12,6245,524.1666667,480.3846154,40.32051282,0.923076923,0.923076923,-1.282525208,4,70359,5587.25,5412.230769,429.7884615,0.307692308,0.307692308,0.466257919,0,0,1,2.348,0,0
0,8,5858,227.375,650.8888889,25.26388889,0.888888889,0.888888889,0.726442008,6,171153,3240.666667,19017,360.0740741,0.666666667,0.666666667,0.47105555,1,0.111111111,1,3.268,2,0
0,8,4769,320.75,529.8888889,35.63888889,0.888888889,0.888888889,-0.08077019,5,130585,2467.6,14509.44444,274.1777778,0.555555556,0.555555556,0.297334841,3,0.333333333,1,3.544,1,0
0,10,5910,356.5,537.2727273,32.40909091,0.909090909,0.909090909,0.037491187,4,107032,3817,9730.181818,347,0.363636364,0.363636364,0.221256947,0,0,1,2.9575,2,0
0,12,6341,237.0833333,487.7692308,18.23717949,0.923076923,0.923076923,0.737742443,7,114274,2227.857143,8790.307692,171.3736264,0.538461538,0.538461538,0.672025555,3,0.230769231,1,3.957777778,1,0
0,7,4757,465.7142857,594.625,58.21428571,0.875,0.875,-0.834752624,3,117767,941.3333333,14720.875,117.6666667,0.375,0.375,0.221827932,1,0.125,1,1.744,0,0
0,8,4551,270.75,505.6666667,30.08333333,0.888888889,0.888888889,0.60891925,4,123594,3700.75,13732.66667,411.1944444,0.444444444,0.444444444,0.24982891,0,0,1,3.928333333,3,0
0,7,3617,172.8571429,452.125,21.60714286,0.875,0.875,0.661382036,5,106191,1460.2,13273.875,182.525,0.625,0.625,0.487289906,2,0.25,1,6.444,2,0
0,9,6010,148.1111111,601,14.81111111,0.9,0.9,0.498143336,7,194959,1667.714286,19495.9,166.7714286,0.7,0.7,0.605226163,2,0.2,1,5.123333333,3,0
0,7,2695,218,336.875,27.25,0.875,0.875,0.553067813,5,91529,3732.4,11441.125,466.55,0.625,0.625,0.306264204,2,0.25,1,5.242,1,0
0,10,5683,217.1,516.6363636,19.73636364,0.909090909,0.909090909,0.471686754,7,206120,3474.714286,18738.18182,315.8831169,0.636363636,0.636363636,0.603014752,2,0.181818182,1,4.127142857,1,0
0,12,6013,333.1666667,462.5384615,25.62820513,0.923076923,0.923076923,0.489037528,6,148882,3085.166667,11452.46154,237.3205128,0.461538462,0.461538462,0.650394682,3,0.230769231,1,4.264,3,0
0,7,3810,236.5714286,476.25,29.57142857,0.875,0.875,0.240876476,5,111107,3590,13888.375,448.75,0.625,0.625,0.216497377,2,0.25,1,4.864,2,0
0,8,4328,177.875,480.8888889,19.76388889,0.888888889,0.888888889,0.712329105,6,125810,3152.833333,13978.88889,350.3148148,0.666666667,0.666666667,0.441358637,2,0.222222222,1,4.632,1,0
0,14,7530,227.2142857,502,15.14761905,0.933333333,0.933333333,1.102927305,10,213969,2427.9,14264.6,161.86,0.666666667,0.666666667,0.744564219,4,0.266666667,1,4.305,3,0
0,15,5866,265.7333333,366.625,16.60833333,0.9375,0.9375,1.076415213,10,172827,3357.1,10801.6875,209.81875,0.625,0.625,0.971701265,3,0.1875,1,3.941818182,4,0
0,13,8122,407,580.1428571,29.07142857,0.928571429,0.928571429,-0.066961326,5,137141,4857,9795.785714,346.9285714,0.357142857,0.357142857,0.309382705,0,0,1,3.797272727,1,0
0,8,4432,250.75,492.4444444,27.86111111,0.888888889,0.888888889,0.14462443,6,133914,4407.666667,14879.33333,489.7407407,0.666666667,0.666666667,0.336197825,2,0.222222222,1,3.83,3,0
0,8,4403,318,489.2222222,35.33333333,0.888888889,0.888888889,-0.063901292,5,121079,2475.8,13453.22222,275.0888889,0.555555556,0.555555556,0.443309591,1,0.111111111,1,3.663333333,3,0
0,9,5279,302.4444444,527.9,30.24444444,0.9,0.9,0.054910858,6,147808,1962.833333,14780.8,196.2833333,0.6,0.6,0.491148907,3,0.3,1,2.66,2,0
0,26,14064,287.5384615,520.8888889,10.64957265,0.962962963,0.962962963,1.59501707,17,365373,4564.823529,13532.33333,169.0675381,0.62962963,0.62962963,1.237807753,4,0.148148148,1,4.124444444,1,0
0,11,5287,453.5454545,440.5833333,37.79545455,0.916666667,0.916666667,-0.449756277,2,53805,601,4483.75,50.08333333,0.166666667,0.166666667,0.145867513,2,0.166666667,1,2.96625,0,0
0,14,7887,295.7142857,525.8,19.71428571,0.933333333,0.933333333,0.471338962,7,197463,1221.142857,13164.2,81.40952381,0.466666667,0.466666667,0.453273171,4,0.266666667,1,4.349,3,0
0,11,6451,230.6363636,537.5833333,19.21969697,0.916666667,0.916666667,0.441215798,7,182184,1258,15182,104.8333333,0.583333333,0.583333333,0.48263809,3,0.25,1,5.145,4,0
0,10,5244,508.5,476.7272727,46.22727273,0.909090909,0.909090909,-0.891931563,3,81526,3205.666667,7411.454545,291.4242424,0.272727273,0.272727273,0.161158999,0,0,1,1.8525,2,0
0,9,6158,283,615.8,28.3,0.9,0.9,-0.26510918,5,124760,1083.8,12476,108.38,0.5,0.5,0.286172147,2,0.2,1,3.003333333,1,0
0,13,7244,440.6153846,517.4285714,31.47252747,0.928571429,0.928571429,0.044172122,7,110320,5615.714286,7880,401.122449,0.5,0.5,0.727419859,3,0.214285714,1,3.040909091,2,0
0,12,5923,346.1666667,455.6153846,26.62820513,0.923076923,0.923076923,-0.507817304,7,137515,1568.285714,10578.07692,120.6373626,0.538461538,0.538461538,0.67184391,2,0.153846154,1,4.404,4,0
0,10,5405,371.7,491.3636364,33.79090909,0.909090909,0.909090909,0.062738085,5,114906,2466,10446,224.1818182,0.454545455,0.454545455,0.582107066,2,0.181818182,1,3.518571429,3,0
0,8,4695,104,521.6666667,11.55555556,0.888888889,0.888888889,0.742382353,7,171728,1694,19080.88889,188.2222222,0.777777778,0.777777778,0.493367853,3,0.333333333,1,5.488,1,0
0,8,3846,161.5,427.3333333,17.94444444,0.888888889,0.888888889,0.638901534,7,139455,2277.428571,15495,253.047619,0.777777778,0.777777778,0.774726545,2,0.222222222,1,3.818,3,0
0,11,6328,212,527.3333333,17.66666667,0.916666667,0.916666667,0.501911782,9,210449,2047.333333,17537.41667,170.6111111,0.75,0.75,0.730847192,4,0.333333333,1,4.885714286,5,0
0,9,4821,413.1111111,482.1,41.31111111,0.9,0.9,-0.059770794,4,74830,2506.75,7483,250.675,0.4,0.4,0.535893888,1,0.1,1,3.061428571,1,0
0,11,5841,384.6363636,486.75,32.0530303,0.916666667,0.916666667,-0.146653302,5,90348,3440.8,7529,286.7333333,0.416666667,0.416666667,0.581811955,4,0.333333333,1,4.0075,2,0
0,8,4887,249.25,543,27.69444444,0.888888889,0.888888889,0.489896114,4,106416,1617.25,11824,179.6944444,0.444444444,0.444444444,0.322603989,2,0.222222222,1,2.786,5,0
0,9,4335,156.6666667,433.5,15.66666667,0.9,0.9,0.891840063,7,155054,2578,15505.4,257.8,0.7,0.7,0.471043086,3,0.3,1,4.608,2,0
0,9,5852,328.6666667,585.2,32.86666667,0.9,0.9,0.16655917,5,117655,4243.2,11765.5,424.32,0.5,0.5,0.701251852,2,0.2,1,4.031428571,2,0
0,10,6052,289.5,550.1818182,26.31818182,0.909090909,0.909090909,-0.333452307,7,169832,2297.714286,15439.27273,208.8831169,0.636363636,0.636363636,0.392742555,3,0.272727273,1,4.42,4,0
0,11,7099,305.0909091,546.0769231,23.46853147,0.846153846,0.923076923,0.503311874,4,98307,2524,7562.076923,194.1538462,0.307692308,0.307692308,0.23056187,1,0.076923077,1,3.254444444,2,0
0,9,5896,519.6666667,589.6,51.96666667,0.9,0.9,-1.164639068,3,107110,3561.666667,10711,356.1666667,0.3,0.3,0.192574689,1,0.1,1,3.097142857,1,0
0,10,5777,309.1,525.1818182,28.1,0.909090909,0.909090909,0.413865635,5,96741,2938.8,8794.636364,267.1636364,0.454545455,0.454545455,0.205790387,2,0.181818182,1,2.795,1,0
0,14,7353,175.2857143,490.2,11.68571429,0.933333333,0.933333333,1.540477363,13,271328,2568.076923,18088.53333,171.2051282,0.866666667,0.866666667,1.027997878,4,0.266666667,1,4.302,4,0
0,9,6711,267.5555556,610.0909091,24.32323232,0.818181818,0.909090909,0.561295051,6,132320,1627.166667,12029.09091,147.9242424,0.545454545,0.545454545,0.644005145,1,0.090909091,1,4.85,4,0
0,7,5227,426.8571429,653.375,53.35714286,0.875,0.875,0.298469531,3,108299,5762.666667,13537.375,720.3333333,0.375,0.375,0.352932812,1,0.125,1,2.72,0,0
0,10,4608,242,418.9090909,22,0.909090909,0.909090909,0.975530698,6,131625,3233,11965.90909,293.9090909,0.545454545,0.545454545,0.519234712,1,0.090909091,1,4.38125,3,0
0,9,5112,207.1111111,511.2,20.71111111,0.9,0.9,0.275449107,5,99827,311.8,9982.7,31.18,0.5,0.5,0.177896747,2,0.2,1,4.496666667,3,0
0,13,7736,288.6923077,552.5714286,20.62087912,0.928571429,0.928571429,-0.058842688,8,166596,1560.5,11899.71429,111.4642857,0.571428571,0.571428571,0.537819314,2,0.142857143,1,4.271,2,0
0,10,7137,303.8,648.8181818,27.61818182,0.909090909,0.909090909,0.193923341,7,205589,3865.571429,18689.90909,351.4155844,0.636363636,0.636363636,0.712057149,1,0.090909091,1,3.56625,2,0
0,9,4102,374.5555556,410.2,37.45555556,0.9,0.9,-0.228774036,5,99240,3507,9924,350.7,0.5,0.5,0.147577382,2,0.2,1,1.962,0,0
0,11,5743,205.9090909,478.5833333,17.15909091,0.916666667,0.916666667,0.737055948,8,156038,2835,13003.16667,236.25,0.666666667,0.666666667,0.559527482,2,0.166666667,1,3.97625,1,0
0,12,6868,237.0833333,528.3076923,18.23717949,0.923076923,0.923076923,0.957522919,7,180476,3980.285714,13882.76923,306.1758242,0.538461538,0.538461538,0.489362403,6,0.461538462,1,5.134444444,0,0
0,11,6883,398.0909091,573.5833333,33.17424242,0.916666667,0.916666667,-0.973178877,4,134993,2789.75,11249.41667,232.4791667,0.333333333,0.333333333,0.176026882,2,0.166666667,1,2.60875,1,0
0,10,5768,439.3,524.3636364,39.93636364,0.909090909,0.909090909,-0.674845608,3,89938,3403.333333,8176.181818,309.3939394,0.272727273,0.272727273,0.091913501,1,0.090909091,1,2.37625,1,0
0,11,5747,362.0909091,478.9166667,30.17424242,0.916666667,0.916666667,-0.210205374,5,115529,2364.4,9627.416667,197.0333333,0.416666667,0.416666667,0.178559943,2,0.166666667,1,3.051428571,0,0
0,9,5808,222.4444444,580.8,22.24444444,0.9,0.9,-0.142891868,6,133129,528.8333333,13312.9,52.88333333,0.6,0.6,0.303268394,3,0.3,1,4.105,2,0
0,13,7121,307.5384615,508.6428571,21.96703297,0.928571429,0.928571429,-0.068884976,9,193624,2253,13830.28571,160.9285714,0.642857143,0.642857143,0.658973843,5,0.357142857,1,4.104444444,3,0
0,12,7256,281.5,558.1538462,21.65384615,0.923076923,0.923076923,0.351862698,7,154949,1273.428571,11919.15385,97.95604396,0.538461538,0.538461538,0.550629296,3,0.230769231,1,2.71375,4,0
0,9,8042,542.2222222,618.6153846,41.70940171,0.692307692,0.923076923,0.279370989,8,164282,6501.125,12637.07692,500.0865385,0.615384615,0.615384615,0.681911516,4,0.307692308,1,3.763,3,0
0,11,6458,174.9090909,538.1666667,14.57575758,0.916666667,0.916666667,1.346118214,9,213022,1740.333333,17751.83333,145.0277778,0.75,0.75,0.96413702,3,0.25,1,5.34,4,0
0,8,4293,175.25,477,19.47222222,0.888888889,0.888888889,0.564631671,6,117321,2049.5,13035.66667,227.7222222,0.666666667,0.666666667,0.338544557,2,0.222222222,1,3.148,0,0
0,13,7222,468,481.4666667,31.2,0.866666667,0.933333333,-1.068730405,7,114441,3893.285714,7629.4,259.552381,0.466666667,0.466666667,0.452554988,3,0.2,1,3.078181818,1,0
0,8,4345,305.5,482.7777778,33.94444444,0.888888889,0.888888889,-0.037878282,4,76465,2740,8496.111111,304.4444444,0.444444444,0.444444444,0.119866027,2,0.222222222,1,3.284,1,0
0,14,7605,341.3571429,507,22.75714286,0.933333333,0.933333333,0.458076127,6,131652,3029.333333,8776.8,201.9555556,0.4,0.4,0.469463117,3,0.2,1,3.923636364,1,0
0,11,6600,285.7272727,550,23.81060606,0.916666667,0.916666667,0.362310399,5,137122,2472.8,11426.83333,206.0666667,0.416666667,0.416666667,0.405814432,2,0.166666667,1,3.7,1,0
0,9,5411,458.5555556,541.1,45.85555556,0.9,0.9,-0.780075716,3,101579,2038.666667,10157.9,203.8666667,0.3,0.3,0.211167929,0,0,1,2.462857143,0,0
0,11,7253,458.1818182,604.4166667,38.18181818,0.916666667,0.916666667,-1.474717901,4,94574,2332.25,7881.166667,194.3541667,0.333333333,0.333333333,0.037171721,1,0.083333333,1,1.475,1,0
0,10,5468,257.4,497.0909091,23.4,0.909090909,0.909090909,0.119953047,7,153710,2590.857143,13973.63636,235.5324675,0.636363636,0.636363636,0.534370915,2,0.181818182,1,4.83875,5,0
0,8,5332,316.25,592.4444444,35.13888889,0.888888889,0.888888889,0.080800641,5,134211,5180.4,14912.33333,575.6,0.555555556,0.555555556,0.162550044,2,0.222222222,1,2.716,0,0
0,11,6218,162.0909091,518.1666667,13.50757576,0.916666667,0.916666667,0.885941255,8,208000,2046,17333.33333,170.5,0.666666667,0.666666667,0.510747709,2,0.166666667,1,4.23875,3,0
0,9,4813,162.6666667,481.3,16.26666667,0.9,0.9,0.770266576,7,157086,1988.428571,15708.6,198.8428571,0.7,0.7,0.526624732,3,0.3,1,4.448,2,0
0,12,6994,345.5,538,26.57692308,0.923076923,0.923076923,0.262929082,6,163492,4628.166667,12576.30769,356.0128205,0.461538462,0.461538462,0.43544881,3,0.230769231,1,2.793333333,2,0
0,14,5970,298.0714286,398,19.87142857,0.933333333,0.933333333,0.461818741,9,148768,2801.888889,9917.866667,186.7925926,0.6,0.6,0.717101434,3,0.2,1,3.51,2,0
0,10,6095,216.1,554.0909091,19.64545455,0.909090909,0.909090909,0.553709656,5,143545,1555.6,13049.54545,141.4181818,0.454545455,0.454545455,0.154836724,1,0.090909091,1,4.427142857,3,0
0,12,5979,342.4166667,459.9230769,26.33974359,0.923076923,0.923076923,0.546138143,6,97249,4428,7480.692308,340.6153846,0.461538462,0.461538462,0.786391375,3,0.230769231,1,4.72,2,0
0,11,5049,165.9090909,420.75,13.82575758,0.916666667,0.916666667,1.201628531,10,179077,2052.5,14923.08333,171.0416667,0.833333333,0.833333333,1.02185294,5,0.416666667,1,6.5225,5,0
0,13,7618,380.3846154,544.1428571,27.17032967,0.928571429,0.928571429,-0.624857909,6,128373,2038,9169.5,145.5714286,0.428571429,0.428571429,0.557788909,3,0.214285714,1,3.316,1,0
0,12,7993,263.75,614.8461538,20.28846154,0.923076923,0.923076923,0.542975053,9,249092,3067.666667,19160.92308,235.974359,0.692307692,0.692307692,1.056539962,3,0.230769231,1,4.681,3,0
0,14,7226,178.5714286,481.7333333,11.9047619,0.933333333,0.933333333,1.43479233,13,266486,2684.692308,17765.73333,178.9794872,0.866666667,0.866666667,1.194979875,4,0.266666667,1,5.178,5,0
0,7,4265,248.7142857,533.125,31.08928571,0.875,0.875,-0.1620579,4,117912,455,14739,56.875,0.5,0.5,0.153294189,1,0.125,1,4.192,2,0
0,9,5468,371.8888889,546.8,37.18888889,0.9,0.9,-0.160130081,4,137491,3034.75,13749.1,303.475,0.4,0.4,0.270827636,3,0.3,1,3.041666667,1,0
0,10,5233,266.4,475.7272727,24.21818182,0.909090909,0.909090909,0.891063805,7,131943,4037.285714,11994.81818,367.025974,0.636363636,0.636363636,0.602253828,2,0.181818182,1,3.84,3,0
0,8,4420,202,491.1111111,22.44444444,0.888888889,0.888888889,0.604432821,6,140955,1707,15661.66667,189.6666667,0.666666667,0.666666667,0.479435947,3,0.333333333,1,5.36,2,0
0,13,8407,512.2307692,600.5,36.58791209,0.928571429,0.928571429,-1.742192528,4,152096,3467.25,10864,247.6607143,0.285714286,0.285714286,0.282073219,1,0.071428571,1,2.720909091,2,0
0,11,5741,321.4545455,478.4166667,26.78787879,0.916666667,0.916666667,-0.134935358,6,124314,2727.833333,10359.5,227.3194444,0.5,0.5,0.508587841,2,0.166666667,1,3.0975,0,0
0,10,5938,298.1,539.8181818,27.1,0.909090909,0.909090909,0.100977211,6,139686,1551.166667,12698.72727,141.0151515,0.545454545,0.545454545,0.463715533,2,0.181818182,1,2.642857143,2,0
0,10,4824,341.7,438.5454545,31.06363636,0.909090909,0.909090909,0.584502546,6,131830,5728,11984.54545,520.7272727,0.545454545,0.545454545,0.708372524,0,0,1,3.245,5,0
0,13,7427,275.3846154,530.5,19.67032967,0.928571429,0.928571429,0.472470194,7,158548,2832.285714,11324.85714,202.3061224,0.5,0.5,0.53578074,3,0.214285714,1,3.911,2,0
0,11,4582,368,381.8333333,30.66666667,0.916666667,0.916666667,-0.270147504,5,102215,3600.8,8517.916667,300.0666667,0.416666667,0.416666667,0.236653384,3,0.25,1,2.9825,0,0
0,7,5245,228.5714286,655.625,28.57142857,0.875,0.875,0.790104157,5,135011,3683.8,16876.375,460.475,0.625,0.625,0.460372528,1,0.125,1,4.794,1,0
0,10,6794,336,617.6363636,30.54545455,0.909090909,0.909090909,0.47477229,5,143979,5220.6,13089,474.6,0.454545455,0.454545455,0.569368229,2,0.181818182,1,4.10375,2,0
0,11,5475,211,456.25,17.58333333,0.916666667,0.916666667,1.01170628,9,178743,3575.555556,14895.25,297.962963,0.75,0.75,0.914897923,3,0.25,1,4.33125,4,0
0,8,3731,346.625,414.5555556,38.51388889,0.888888889,0.888888889,-0.275648887,5,120103,3783.2,13344.77778,420.3555556,0.555555556,0.555555556,0.309247629,1,0.111111111,1,1.472,1,0
0,11,4781,246.0909091,398.4166667,20.50757576,0.916666667,0.916666667,0.189400553,8,129474,2589,10789.5,215.75,0.666666667,0.666666667,0.556862288,5,0.416666667,1,4.315714286,1,0
0,8,3268,244.5,363.1111111,27.16666667,0.888888889,0.888888889,0.958156421,6,107662,4541.333333,11962.44444,504.5925926,0.666666667,0.666666667,0.519357606,2,0.222222222,1,4.032,2,0
0,12,5944,418.0833333,457.2307692,32.16025641,0.923076923,0.923076923,-1.095904616,6,124353,2432.833333,9565.615385,187.1410256,0.461538462,0.461538462,0.351896732,2,0.153846154,1,2.6575,3,0
0,12,7494,436.8333333,576.4615385,33.6025641,0.923076923,0.923076923,-0.631137573,4,127683,3426.5,9821.769231,263.5769231,0.307692308,0.307692308,0.195953486,1,0.076923077,1,2.542,1,0
0,11,5955,401.9090909,496.25,33.49242424,0.916666667,0.916666667,-0.598239682,6,166385,3130.166667,13865.41667,260.8472222,0.5,0.5,0.599654399,1,0.083333333,1,3.088888889,1,0
0,12,5704,358.5,438.7692308,27.57692308,0.923076923,0.923076923,-0.284307442,6,116723,2600.5,8978.692308,200.0384615,0.461538462,0.461538462,0.356755028,3,0.230769231,1,3.29375,1,0
0,11,6058,384.3636364,504.8333333,32.03030303,0.916666667,0.916666667,-0.015499862,4,100799,2317,8399.916667,193.0833333,0.333333333,0.333333333,0.13433189,0,0,1,3.087777778,1,0
0,9,4801,293.4444444,480.1,29.34444444,0.9,0.9,-0.047832578,6,128918,2156.166667,12891.8,215.6166667,0.6,0.6,0.571876909,2,0.2,1,3.676666667,2,0
0,12,7339,359.25,524.2142857,25.66071429,0.857142857,0.928571429,-0.272428626,8,180202,2209.5,12871.57143,157.8214286,0.571428571,0.571428571,0.65314376,5,0.357142857,1,3.132222222,2,0
0,11,5214,288.8181818,434.5,24.06818182,0.916666667,0.916666667,0.21155088,7,117298,3648.857143,9774.833333,304.0714286,0.583333333,0.583333333,0.58639338,3,0.25,1,3.90125,1,0
0,10,6788,274.7,617.0909091,24.97272727,0.909090909,0.909090909,0.668675223,6,162255,3810.5,14750.45455,346.4090909,0.545454545,0.545454545,0.412606432,1,0.090909091,1,3.4,1,0
0,8,5072,213.625,563.5555556,23.73611111,0.888888889,0.888888889,0.623063347,6,177330,2177,19703.33333,241.8888889,0.666666667,0.666666667,0.556298376,1,0.111111111,1,4.466666667,2,0
0,10,5384,412.1,489.4545455,37.46363636,0.909090909,0.909090909,-0.884634636,6,134742,3589,12249.27273,326.2727273,0.545454545,0.545454545,0.445351999,1,0.090909091,1,2.71875,2,0
0,11,6591,256.9090909,549.25,21.40909091,0.916666667,0.916666667,0.462011788,6,170109,1537.333333,14175.75,128.1111111,0.5,0.5,0.579508326,2,0.166666667,1,4.26625,1,0
0,9,3671,305.3333333,367.1,30.53333333,0.9,0.9,-0.274443902,7,95348,3240.571429,9534.8,324.0571429,0.7,0.7,0.640170197,2,0.2,1,3.435,1,0
0,13,6132,417.6153846,438,29.82967033,0.928571429,0.928571429,-0.533231592,6,126159,4450.666667,9011.357143,317.9047619,0.428571429,0.428571429,0.452228721,1,0.071428571,1,3.507272727,3,0
0,10,5511,274,501,24.90909091,0.909090909,0.909090909,0.655143812,8,183754,2875.375,16704.90909,261.3977273,0.727272727,0.727272727,0.765766265,4,0.363636364,1,4.11,1,0
0,12,7302,423.9166667,561.6923077,32.60897436,0.923076923,0.923076923,-0.550618685,5,139010,2684,10693.07692,206.4615385,0.384615385,0.384615385,0.532657483,1,0.076923077,1,3.029,1,0
0,11,5350,243.9090909,445.8333333,20.32575758,0.916666667,0.916666667,0.514016146,7,146368,2109.571429,12197.33333,175.797619,0.583333333,0.583333333,0.693653847,2,0.166666667,1,4.566666667,3,0
0,11,4627,289.5454545,385.5833333,24.12878788,0.916666667,0.916666667,-0.042261642,7,140277,2506.571429,11689.75,208.8809524,0.583333333,0.583333333,0.737841327,3,0.25,1,3.485,1,0
0,13,7710,395.0769231,550.7142857,28.21978022,0.928571429,0.928571429,0.70374805,3,93112,3984.333333,6650.857143,284.5952381,0.214285714,0.214285714,0.430794564,2,0.142857143,1,3.184545455,1,0
0,10,5522,371.9,502,33.80909091,0.909090909,0.909090909,0.590530811,3,69149,1953.666667,6286.272727,177.6060606,0.272727273,0.272727273,0.396959746,2,0.181818182,1,3.1775,2,0
